,title,0-incident/single patient 1-awareness/campaign,score
9245,HIV treatment to be linked to Aadhaar,0.0,0.10365095
9246,Bifurcation hits AIDS Control Society activities,1.0,0.91928726
9247,Bifurcation hits AIDS Control Society activities,1.0,0.91927713
9248,HIV treatment to be linked to Aadhaar,0.0,0.103655264
9249,Healing notes,1.0,0.8330867
9250,Outrage over Minister’s ‘HIV comment’,0.0,0.10362861
9251,"A smartphone dongle to diagnose HIV, syphilis",0.0,0.08426734
9252,Healing notes,1.0,0.83308667
9253,"A smartphone dongle to diagnose HIV, syphilis",0.0,0.08426723
9254,48-year-old with HIV alleges stigma at KMC,0.0,0.08392394
9255,8% GDP growth helped reduce poverty: UN report,1.0,0.7775831
9256,"No pay, no work, say NGOs working with sex workers",1.0,0.742183
9257,"No pay, no work, say NGOs working with sex workers",1.0,0.7421581
9258,Poverty-induced undernutrition serious challenge: Swaminathan,1.0,0.9160971
9259,Poverty-induced undernutrition serious challenge: Swaminathan,1.0,0.9160971
9260,Drugs,0.0,0.2500272
9261,"Gilead licences Strides to make, distribute AIDS drug in 112 countries",0.0,0.27578187
9262,"Gilead licenses Strides to make, distribute AIDS drug in 112 countries",0.0,0.21165761
9263,"Life shouldn’t be spoilt by a virus, says survivor",0.0,0.076511726
9264,"Life shouldn’t be spoilt by a virus, says survivor",0.0,0.07652011
9265,Suspected swine flu death in Prakasam,1.0,0.7248935
9266,Suspected swine flu death in Prakasam,1.0,0.72488326
9267,Chest Hospital to be shifted to Vikarabad,0.0,0.10249798
9268,48-year-old with HIV alleges stigma at KMC,0.0,0.083923936
9269,8% GDP growth helped reduce poverty: UN report,1.0,0.7775693
9270,05_standaloneth+ijk-thanima-bisu-ka.jpg,1.0,0.74252063
9271,Crown for the married,0.0,0.17097695
9272,Man with HIV undergoes surgery,0.0,0.10933022
9273,48-year-old with HIV alleges stigma at KMC,0.0,0.08392399
9274,48-year-old with HIV alleges stigma at KMC,0.0,0.08392396
9275,Crown for the married,0.0,0.17097265
9276,Healing notes,1.0,0.83308667
9277,Man with HIV undergoes surgery,0.0,0.109337285
9278,Whither hands that care?,1.0,0.63840234
9279,Whither hands that care?,1.0,0.6384328
9280,Man with HIV undergoes surgery,0.0,0.10933067
9281,HC directs HIV-affected man to pay maintenance,0.0,0.07156002
9282,Rights forum petitioned on shifting of chest hospital,0.0,0.07239987
9283,U.S. hostage Kayla Jean Mueller's parents 'hopeful she is alive',1.0,0.81164205
9284,Rights forum petitioned on shifting of chest hospital,0.0,0.07239969
9285,They sashay with aplomb!,1.0,0.8308569
9286,HC directs HIV-affected man to pay maintenance,0.0,0.07156002
9287,They sashay with aplomb!,1.0,0.83085567
9288,Dementia on the rise globally,0.0,0.12618336
9289,Dementia on the rise globally,0.0,0.12618327
9290,HIV awareness campaigns to be stepped up,1.0,0.5181113
9291,Chest Hospital staff on the warpath,0.0,0.47946882
9292,Sharanalayam kids fly high,0.0,0.101319395
9293,Sharanalayam kids fly high,0.0,0.10131899
9294,Chest Hospital staff on the warpath,0.0,0.4794539
9295,Govt. decision to shift Chest Hospital stirs up opposition,0.0,0.06416604
9296,Govt. decision to shift Chest Hospital stirs up opposition,0.0,0.06416677
9297,‘All pregnant women should undergo HIV test’,0.0,0.07210438
9298,‘All pregnant women should undergo HIV test’,0.0,0.072104596
9299,Swine Flu: Live chat with Dr. Subhakar from Osmania Medical College,1.0,0.84774256
9300,Pension for people with HIV,0.0,0.12507972
9301,Parliamentary panel irked over advocate’s remark,1.0,0.83793235
9302,Parliamentary panel irked over advocate’s remark,1.0,0.8379427
9303,Male child a burden for this nomadic community,1.0,0.7311249
9304,Man with HIV undergoes surgery,0.0,0.109326005
9305,Running toward a bright future,1.0,0.7069127
9306,Running toward a bright future,1.0,0.7069315
9307,Tiruchi Today,1.0,0.83331853
9308,Tiruchi Today,1.0,0.83331853
9309,Brfly,1.0,0.7425079
9310,Cipla wins major Global Fund tender for AIDS drugs,1.0,0.7944391
9311,Cipla wins $189 m Global Fund tender for AIDS drugs,1.0,0.7930057
9312,Safer sex: the motto,1.0,0.6201118
9313,Safer sex: the motto,1.0,0.62010556
9314,Cipla wins $189 m Global Fund tender for AIDS drugs,1.0,0.7930057
9315,13bmrsunns01_Ci+TH14_BU_CIPLA.jpg.jpg,1.0,0.7425107
9316,HIV awareness campaigns to be stepped up,1.0,0.51808906
9317,Doctor strives to spread awareness on HIV/AIDS,1.0,0.5051806
9318,Immense scope for research in Biotechnology,1.0,0.89859885
9319,Immense scope for research in Biotechnology,1.0,0.8985966
9320,Intas Pharma launches biosimilar in Europe,0.0,0.118649684
9321,WHO calls for ‘smart’ syringes to stem deadly diseases,0.0,0.48679802
9322,"Silent, powerful",1.0,0.8329036
9323,Intas Pharma launches biosimilar in Europe,0.0,0.118589304
9324,A festival of inclusion,1.0,0.83273405
9325,A festival of inclusion,1.0,0.8327337
9326,HIV awareness campaign from March 2 to 8,1.0,0.6299798
9327,HIV awareness campaign from March 2 to 8,1.0,0.6299801
9328,Engagements,0.0,0.2503767
9329,Engagements,0.0,0.25037673
9330,Health activists demand regularisation of services,1.0,0.68260676
9331,No plans to legalise prostitution: Govt.,1.0,0.69553775
9332,Seven-day HIV awareness campaign launched in Mandya,1.0,0.78289187
9333,World TB Day observed,1.0,0.8906965
9334,"Woman, son-in-law held for organising prostitution",1.0,0.7443684
9335,"Woman, son-in-law held for organising prostitution",1.0,0.7443679
9336,Health activists want their services regularised,1.0,0.895444
9337,Tiruchi Today,1.0,0.83331853
9338,Health activists want their services regularised,1.0,0.8954708
9339,Tiruchi Today,1.0,0.83331853
9340,Seven-day HIV awareness campaign launched in Mandya,1.0,0.7828918
9341,Huge quantity of Fortwin injection seized,1.0,0.7432182
9342,Huge quantity of Fortwin injection seized,1.0,0.74322104
9343,Recent budget has not lifted the veil of gloom over STEAM,1.0,0.9258324
9344,02bgMDMTSHI-W04+03BGMYSURU_003.jpg.jpg,1.0,0.74251705
9345,Gorilla origins of two AIDS virus lineages confirmed: Study,0.0,0.1935252
9346,Kudumbasree to offer counselling services,1.0,0.6856345
9347,Cleaning up the mess,0.0,0.16878633
9348,Cleaning up the mess,0.0,0.16878706
9349,Cleaning up the mess,0.0,0.1687864
9350,Cleaning up the mess,0.0,0.16878647
9351,Kudumbasree to offer counselling services,1.0,0.68563414
9352,2 held for flesh trade in lodge,1.0,0.7499777
9353,2 held for flesh trade in lodge,1.0,0.7499778
9354,Cleaning up the mess,0.0,0.16878657
9355,madurai today,1.0,0.83331645
9356,"Over 3 lakh HIV-hit in AP, say officials",0.0,0.073048495
9357,"HIV drug still inaccessibleto many, says expert",0.0,0.06931857
9358,TH03-SUPRESSING_HIV,1.0,0.74251544
9359,02VZ_WORLD_AIDS_DAY,1.0,0.7425063
9360,Awareness rallies mark World AIDS Day,1.0,0.92856383
9361,City awash with AIDS awareness rallies,1.0,0.9063305
9362,HIV percentage among antenatal mothers is zero,0.0,0.0719149
9363,Host of events mark AIDS Day,1.0,0.9166309
9364,Ability of HIV to cause AIDS slowing: study,0.0,0.36964646
9365,th03-parvathi-H+TH03-SUPRESSING_HIV.jpg,1.0,0.74250984
9366,Ability of HIV to cause AIDS slowing: study,0.0,0.36964828
9367,Ability of HIV to cause AIDS slowing: study,0.0,0.36964878
9368,Shortage of CD4 kits hits HIV patients,0.0,0.07315417
9369,Chennai today,1.0,0.8333278
9370,‘Check on parent-child transmission pays’,1.0,0.68151605
9371,SFIRD distributes nutrition kits,0.0,0.10228723
9372,Medical lab in Koppal fined for giving false report,0.0,0.43036625
9373,"‘More needs to be done to control the spread of HIV, AIDS’",1.0,0.54300654
9374,Governor lauds UN role in childcare in T.N.,0.0,0.2857516
9375,‘Lack of awareness is the main reason for spread of AIDS’,0.0,0.3103642
9376,AIDS patients losing faith in Anti-Retroviral Therapy,0.0,0.34412247
9377,Goa govt. blamed for lack of AIDS awareness,0.0,0.378865
9378,Funding delay hits HIV prevention programmes,1.0,0.6545496
9379,AIDS,1.0,0.749991
9380,New HIV cases down by 57 per cent,0.0,0.07152375
9381,HIV positive more among migrant labourers due to lack of awareness: Sajjanshetty,0.0,0.18159801
9382,Steady decline in AIDS due to awareness programmes: D.C.,1.0,0.50553155
9383,‘HIV victims need emotional support’,1.0,0.56876403
9384,Bring HIV-infected to the mainstream: Mayor,0.0,0.10074836
9385,New HIV infections in State down by 63 per cent,0.0,0.06327528
9386,Host of events mark AIDS Day,1.0,0.9166309
9387,Farm labourer turns social activist,1.0,0.8913019
9388,‘Ensure no new HIV infections by next year’,0.0,0.08111954
9389,Awareness rallies mark World AIDS Day,1.0,0.92856383
9390,‘HIV drug is still inaccessible to many’,0.0,0.08551598
9391,“Don’t discriminate against AIDS patients”,1.0,0.53257084
9392,02BG_AIDS_HIV_S+02BG_AIDS_HIV_SYMBO.jpg,1.0,0.7425179
9393,01mn_GBTVSHI-W0+02MN_HIV.jpg.jpg,1.0,0.74250716
9394,1hb_hbdn_aids_G+02MNAIDS.jpg.jpg,1.0,0.742501
9395,01ctjab02AIDS-d+02tvkzaids_day_stre.jpg,1.0,0.74252987
9396,01vzsbe01_hiv-a+02VZVISK_PAGE_2_WOR.jpg,1.0,0.7425133
9397,“There should be zero discrimination against people with HIV”,0.0,0.08450402
9398,"Street plays, innovative art and short films to spread awareness",1.0,0.94336826
9399,“There should be zero discrimination against people with HIV”,0.0,0.084505215
9400,“People with HIV need support not pity or ostracism”,1.0,0.77558863
9401,Collector calls for greater awareness on AIDS,1.0,0.91287565
9402,Government hospitals in Erode cover over 500 HIV/AIDS patients with ART,0.0,0.16396457
9403,Awareness programmes mark World AIDS Day,1.0,0.92856467
9404,Spreading awareness on HIV/AIDS,1.0,0.8641639
9405,HIV cases down in State,0.0,0.12808862
9406,Shortage of anti-retroviral medicines a major concern,0.0,0.24806933
9407,‘HIV cases on the decline in Udupi’,0.0,0.101066746
9408,Govt. may provide housing to HIV-infected,0.0,0.08347822
9409,"Over 3 lakh HIV-hit in State, say officials",0.0,0.07398596
9410,"Street plays, innovative art and short films to spread awareness",1.0,0.9433635
9411,New HIV infections in Kerala down by 63 per cent,0.0,0.06264457
9412,02tvkzaids_day_street_play,1.0,0.74250996
9413,Shortage of anti-retroviral medicines a major concern,0.0,0.24807096
9414,‘HIV cases on the decline in Udupi’,0.0,0.10106699
9415,‘HIV prevalence has come down in Vellore’,0.0,0.10821547
9416,Migrant labourers not being tested for AIDS,0.0,0.46292076
9417,"2,100 techies join Go Red campaign",1.0,0.7690112
9418,10 Pak children get HIV due to blood transfusion,0.0,0.055661865
9419,The man behind ‘Ala Ela’,1.0,0.62045443
9420,Meanwhile…,0.0,0.26246378
9421,New HIV infections in State down by 63 p.c.,0.0,0.072471865
9422,The man behind ‘Ala Ela’,1.0,0.6204518
9423,Children get HIV from transfusion,0.0,0.10001955
9424,Living positive,0.0,0.16671263
9425,HIV infected children yet to get scholarship,0.0,0.07537614
9426,… Living positive,0.0,0.12610224
9427,Living positive,0.0,0.16671263
9428,"Now, call 1097 for information on HIV/AIDS",1.0,0.6808962
9429,KAP medical College to get modern viral research lab,1.0,0.65116745
9430,Children living with HIV made to wait for their monthly sustenance,0.0,0.0633852
9431,"Health Hub: Now, call 1097 for information on HIV/AIDS",1.0,0.6299244
9432,AIDS awareness drive,1.0,0.87497425
9433,Machine to detect viruses during window period,0.0,0.083679564
9434,Drug shortages make life tough for HIV patients,0.0,0.071739696
9435,1.1 million HIV infections in children prevented: UNICEF,0.0,0.06269789
9436,‘Low-risk population latest victim of HIV/AIDS’,0.0,0.08443782
9437,Efforts to ‘retain the smile’,1.0,0.6117274
9438,Meet on monitoring stock-outs of ART drugs,0.0,0.22226949
9439,Youth held for abusing minor,1.0,0.6831385
9440,‘Low-risk population latest victim of HIV/AIDS’,0.0,0.08443773
9441,HIV cases on the decline in Ballari,0.0,0.1007215
9442,A novel way to check spread of HIV,0.0,0.4482809
9443,Gallo: viruses are lab tools in understanding cancers,0.0,0.07432031
9444,Staying positive,0.0,0.48898736
9445,Bengaluru Tomorrow: November 8,1.0,0.89426935
9446,Pneumonia major killer of children under five,0.0,0.41786346
9447,Engagements. Coimbatore city.,0.0,0.4561508
9448,HIV positive cases on the decline in Ballari district,0.0,0.073255345
9449,Unique AIDS awareness feat,1.0,0.8992553
9450,Second-line test stopped for HIV patients,0.0,0.08349803
9451,Discoverer bids to demystify HIV,0.0,0.12214328
9452,IMA State meet begins,0.0,0.47966033
9453,Discoverer bids to demystify HIV,0.0,0.122171715
9454,Gallo: viruses are lab tools in understanding cancers,0.0,0.07431931
9455,Reaching out to children,0.0,0.16710815
9456,"Equity in healthcare major challenge, says Chandy",1.0,0.9155198
9457,Reaching out to kids with fruits,0.0,0.12660614
9458,Reaching out to children,0.0,0.1671081
9459,Officials inspect blood bank at Lady Goschen Hospital,0.0,0.07628956
9460,Hundreds run for an inclusive society,1.0,0.894783
9461,Star of the season,1.0,0.832972
9462,Star of the season,1.0,0.8329719
9463,Watch out for hospital-acquired infections: experts,1.0,0.5985642
9464,Watch out for hospital-acquired infections: experts,1.0,0.5985624
9465,Expired blood stock found at Red Cross,0.0,0.36436313
9466,Bengal sex workers’ group supports legalisation,1.0,0.57396424
9467,Expired blood stock found at Red Cross,0.0,0.3643629
9468,Govt support needed to counter China abroad: Mittal,0.0,0.19414614
9469,Raising awareness about eye donation,1.0,0.67558265
9470,Cow’s milk can deliver AIDS drug to infants,0.0,0.22512016
9471,13-HIV-MILK-SNA+TH13-MILK-SS.jpg.jpg,1.0,0.74251115
9472,Touching a raw nerve,1.0,0.8732544
9473,Bengal sex workers’ group supports legalisation,1.0,0.57397854
9474,Touching a raw nerve,1.0,0.8732548
9475,Touching a raw nerve,1.0,0.8732542
9476,Support for cyclone victims,1.0,0.60833454
9477,The unfinished agenda on Beijing goals,0.0,0.33681533
9478,KSSP to campaign against decision on drug pricing,1.0,0.56215423
9479,"Christmas, past perfect",0.0,0.13441518
9480,Delhi hospitals await protection gear to deal with Ebola virus cases,0.0,0.052248757
9481,Delhi hospitals await protection gear to deal with Ebola virus cases,0.0,0.052240085
9482,Art and healing,1.0,0.83193785
9483,Briefly,0.0,0.2502709
9484,Art and healing,1.0,0.83193046
9485,Hundreds run for an inclusive society,1.0,0.89477843
9486,Human chain on HIV/AIDS Day,1.0,0.84609324
9487,HIV tests conducted for Arunachal jail inmates,0.0,0.21090467
9488,TANSACS begins issuing new free bus passes,0.0,0.31427366
9489,On a mission for child rights,0.0,0.37419516
9490,The demographic challenge,1.0,0.832074
9491,‘Watch out for hospital-acquired infections’,1.0,0.84215736
9492,30kisni02-AIDS-+30KI_HIV.jpg.jpg,1.0,0.7425105
9493,01tvkzreverse_w+01tvkzreverse_walka.jpg,1.0,0.742513
9494,Funding delay hits HIV prevention programmes,1.0,0.6545738
9495,The demographic challenge,1.0,0.83207387
9496,Efforts to ‘retain the smile’,1.0,0.61174065
9497,“Do not tolerate discrimination”,1.0,0.873365
9498,Second-line test stopped for HIV patients,0.0,0.08349807
9499,Friday Balcao to focus on HIV/AIDS,1.0,0.89271224
9500,30KI_HIV,1.0,0.7425233
9501,"Little awareness about AIDS, finds survey",0.0,0.41984388
9502,“Do not tolerate discrimination”,1.0,0.87336475
9503,TH-ROTARY_CLUB_AWARD,1.0,0.74251544
9504,"HIV/AIDS stigma killing many, says research pioneer",0.0,0.18261188
9505,"HIV/AIDS stigma killing many, says research pioneer",0.0,0.18261054
9506,HIV/AIDS stigma killing many: research pioneer,0.0,0.21784379
9507,15OCTZUB03_suni+TH-ROTARY_CLUB_AWAR.jpg,1.0,0.7424959
9508,PGMET to go online from next year,0.0,0.10515711
9509,Mark Zuckerberg donates $25 mn to fight Ebola,0.0,0.3290065
9510,A Deepavali celebration with a difference,1.0,0.8660462
9511,Blind man ends his life,0.0,0.111365296
9512,Second US healthcare worker has Ebola,1.0,0.65186685
9513,Seminar organised,1.0,0.8332173
9514,22Bg_HIV_001.eps,1.0,0.74251163
9515,22Bg_HIV_BW_002.eps,1.0,0.7424947
9516,Victoria Goodwill Ambassador,1.0,0.6419004
9517,HC bails out family of HIV-infected boy,0.0,0.08343966
9518,Check mate,0.0,0.169195
9519,Victoria Goodwill Ambassador,1.0,0.6419069
9520,Drug shortage: patients losing money on travel,0.0,0.07159187
9521,"30 HIV positive children get new clothes, sweets from IOB",0.0,0.051625244
9522,Blind man ends his life,0.0,0.11136365
9523,Victoria Goodwill Ambassador,1.0,0.64190125
9524,‘Shortage of anti-HIV drug will be addressed soon’,0.0,0.085225
